queryPolarity,corpus,charset,arm,oracle,cells,glyphs,candidateW,candidateH,dimension,windows,mean,improvementPercent,productionAgreementPercent,meanInkDelta,maxInkDelta
direct,nasa-occupancy-v1,standard,faithfulTiled,gmsd,66880,95,12,24,4320,72,0.30361976428316995,-1.7572255804377588,34.15071770334928,0.31004158973722373,0.786768913269043
direct,nasa-occupancy-v1,standard,faithfulTiled,haarPSI,66880,95,12,24,4320,72,0.18341038970780943,-0.2255234285374573,34.15071770334928,0.31004158973722373,0.786768913269043
direct,nasa-occupancy-v1,standard,faithfulTiled,mae,66880,95,12,24,4320,72,0.36745788296736565,0.19226407655069847,34.15071770334928,0.31004158973722373,0.786768913269043
direct,nasa-occupancy-v1,standard,faithfulTiled,rmse,66880,95,12,24,4320,72,0.40209289081878186,0.18501253035443033,34.15071770334928,0.31004158973722373,0.786768913269043
direct,nasa-occupancy-v1,standard,faithfulTiled,ssim,66880,95,12,24,4320,72,0.10915194654693743,5.890435770779125,34.15071770334928,0.31004158973722373,0.786768913269043
direct,nasa-occupancy-v1,standard,faithfulTiledNoBlur,gmsd,66880,95,12,24,4320,72,0.30404531758122066,-1.8998484529917987,53.88606459330143,0.3085182130558506,0.7793939113616943
direct,nasa-occupancy-v1,standard,faithfulTiledNoBlur,haarPSI,66880,95,12,24,4320,72,0.18152130603475042,-1.2531769599400642,53.88606459330143,0.3085182130558506,0.7793939113616943
direct,nasa-occupancy-v1,standard,faithfulTiledNoBlur,mae,66880,95,12,24,4320,72,0.36503400476111936,0.8506301291878624,53.88606459330143,0.3085182130558506,0.7793939113616943
direct,nasa-occupancy-v1,standard,faithfulTiledNoBlur,rmse,66880,95,12,24,4320,72,0.4001944447590532,0.6562801751957735,53.88606459330143,0.3085182130558506,0.7793939113616943
direct,nasa-occupancy-v1,standard,faithfulTiledNoBlur,ssim,66880,95,12,24,4320,72,0.1082403418332654,5.0060702286592065,53.88606459330143,0.3085182130558506,0.7793939113616943
direct,nasa-occupancy-v1,braille,squareSingleDisc,gmsd,66880,256,64,64,60,1,0.24358262822307603,0,33.61543062200957,0.23921474233654497,0.6174767017364502
direct,nasa-occupancy-v1,braille,squareSingleDisc,haarPSI,66880,256,64,64,60,1,0.1770082628556392,0,33.61543062200957,0.23921474233654497,0.6174767017364502
direct,nasa-occupancy-v1,braille,squareSingleDisc,mae,66880,256,64,64,60,1,0.3437865006761123,0,33.61543062200957,0.23921474233654497,0.6174767017364502
direct,nasa-occupancy-v1,braille,squareSingleDisc,rmse,66880,256,64,64,60,1,0.40385233956750316,0,33.61543062200957,0.23921474233654497,0.6174767017364502
direct,nasa-occupancy-v1,braille,squareSingleDisc,ssim,66880,256,64,64,60,1,0.11934109745266071,0,33.61543062200957,0.23921474233654497,0.6174767017364502
direct,nasa-occupancy-v1,braille,rectSingleDisc,gmsd,66880,256,12,24,60,1,0.26196505724682007,-7.54669130464804,22.79306220095694,0.24038778821829732,0.6463481187820435
direct,nasa-occupancy-v1,braille,rectSingleDisc,haarPSI,66880,256,12,24,60,1,0.136286730645164,-23.00544141472426,22.79306220095694,0.24038778821829732,0.6463481187820435
direct,nasa-occupancy-v1,braille,rectSingleDisc,mae,66880,256,12,24,60,1,0.3489654310037183,-1.5064379542014463,22.79306220095694,0.24038778821829732,0.6463481187820435
direct,nasa-occupancy-v1,braille,rectSingleDisc,rmse,66880,256,12,24,60,1,0.41678448927246264,-3.202197545471418,22.79306220095694,0.24038778821829732,0.6463481187820435
direct,nasa-occupancy-v1,braille,rectSingleDisc,ssim,66880,256,12,24,60,1,0.0727239432239543,-39.062112904733546,22.79306220095694,0.24038778821829732,0.6463481187820435
direct,nasa-occupancy-v1,braille,faithfulSingleDisc,gmsd,66880,256,12,24,60,1,0.26196505724682007,-7.54669130464804,22.79306220095694,0.24038778821829732,0.6463481187820435
direct,nasa-occupancy-v1,braille,faithfulSingleDisc,haarPSI,66880,256,12,24,60,1,0.136286730645164,-23.00544141472426,22.79306220095694,0.24038778821829732,0.6463481187820435
direct,nasa-occupancy-v1,braille,faithfulSingleDisc,mae,66880,256,12,24,60,1,0.3489654310037183,-1.5064379542014463,22.79306220095694,0.24038778821829732,0.6463481187820435
direct,nasa-occupancy-v1,braille,faithfulSingleDisc,rmse,66880,256,12,24,60,1,0.41678448927246264,-3.202197545471418,22.79306220095694,0.24038778821829732,0.6463481187820435
direct,nasa-occupancy-v1,braille,faithfulSingleDisc,ssim,66880,256,12,24,60,1,0.0727239432239543,-39.062112904733546,22.79306220095694,0.24038778821829732,0.6463481187820435
