corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA,shapeQueryPolarity
nasa-steerable-v1,cross,F,,,80,2,24,1,8640,5,0.24493138328334932,0.2572969728437222,0.306249024232904,0.19809260753169933,0.37779869973392954,9.279899999999651e-05,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,F_legacy,,,80,2,24,1,8640,5,0.25155456109414837,0.2700925317485375,0.30611315710950004,0.2060027994983615,0.3678274639056733,0.000102566999999996,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,T,0,,80,2,24,1,8640,5,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.0026390469999997535,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,T,1,,80,2,24,1,8640,5,0.24602011879102614,0.25683992409136397,0.30578348280098977,0.20027931403200208,0.3724007668041561,0.0021504350000000096,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,T,2,,80,2,24,1,8640,5,0.24605572725956412,0.2572714345475438,0.3060132170268961,0.19899311237136108,0.37380971427044074,0.0020304680000000747,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,T,5,,80,2,24,1,8640,5,0.2457883911751846,0.2574842693717335,0.3061468824770702,0.19775153878462928,0.3751493452552481,0.0020144660000000507,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,T,10,,80,2,24,1,8640,5,0.245580601272878,0.2575118721575229,0.30626461265887295,0.19799952335429052,0.37596530739748796,0.0020161080000000694,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,T,25,,80,2,24,1,8640,5,0.24525775963777327,0.2574233101346485,0.30628043258436677,0.19803300459305062,0.37692914177715814,0.002054571000000067,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,T,50,,80,2,24,1,8640,5,0.24509759290448205,0.25736107759204085,0.30627047214949454,0.1980632163795644,0.37736420884900845,0.0019880880000000744,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,lex,,2,80,2,24,1,8640,5,0.2474287778079862,0.2594797650416795,0.3059514027429516,0.20092841995409194,0.3735004923961431,0.0026192349999997868,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,lex,,3,80,2,24,1,8640,5,0.2474287778079862,0.2594797650416795,0.3059514027429516,0.20092841995409194,0.3735004923961431,0.0020630600000000484,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,lex,,4,80,2,24,1,8640,5,0.24683981295542443,0.25917648909554036,0.30595325097148585,0.20154170575961672,0.37470822639693885,0.002058698000000054,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,lex,,6,80,2,24,1,8640,5,0.24493138328334932,0.2572969728437222,0.306249024232904,0.19809260753169933,0.37779869973392954,0.0021598730000000088,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,znorm,0,,80,2,24,1,8640,5,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.002035948000000021,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,znorm,1,,80,2,24,1,8640,5,0.2456616985584566,0.2562035963230735,0.3058259743365854,0.20012914379811478,0.37211241903832903,0.0017501150000000221,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,znorm,2,,80,2,24,1,8640,5,0.2462373596502532,0.25741138886677506,0.30594189049754983,0.1995098040172111,0.37341971278419855,0.0016721339999999894,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,znorm,5,,80,2,24,1,8640,5,0.2458115923585895,0.2574451832805385,0.30610503030560465,0.1978447819707192,0.3749985752129113,0.0016396509999999694,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,znorm,10,,80,2,24,1,8640,5,0.24566573987855225,0.2575521762004733,0.3062526095635125,0.19792187416404605,0.37573515091015375,0.0016419089999999688,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,cross,znorm,25,,80,2,24,1,8640,5,0.24530349699587256,0.2574297878209807,0.3062779955547432,0.19802734978373848,0.3767868891873919,0.0016359039999999637,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
